beneficiary_id,project_id,country,region,aid_type,distribution_date,amount_usd,age,gender,household_size
B11212,P180,Tanzania,Addis Ababa,Medical Support,2023-03-06,114.08,72.0,Female,9
B10896,P197,South Sudan,Mombasa,Cash Transfer,2023-01-26,141.64,79.0,Male,7
B10487,P163,Kenya,Kisumu,Water & Sanitation,2023-06-07,95.92,,Female,8
B10559,P193,Ethiopia,Dar es Salaam,Food Aid,2024-07-13,128.95,7.0,Female,4
B11141,P166,Uganda,Nairobi,Water & Sanitation,2023-08-12,218.79,72.0,Male,10
B11119,P170,South Sudan,Dar es Salaam,Cash Transfer,2024-01-06,202.53,52.0,Male,8
B10512,P185,Tanzania,Dar es Salaam,Food Aid,2024-03-08,138.05,48.0,F,3
B10633,P109,Uganda,Kampala,Education Grant,2024-10-06,128.66,16.0,Female,9
B12602,P193,South Sudan,Dar es Salaam,Food Aid,2023-12-05,118.23,,Female,8
B11664,P184,Uganda,Addis Ababa,Cash Transfer,2023-12-13,214.85,13.0,Male,8
B11012,P121,Uganda,Kampala,Education Grant,2023-11-16,253.76,54.0,Male,10
B11931,P171,Tanzania,Nairobi,Water & Sanitation,2024-12-27,174.83,,Female,4
B11150,P187,Uganda,Mombasa,Education Grant,2024-12-23,100.43,28.0,Male,9
B12966,P185,South Sudan,Mombasa,Education Grant,2023-09-05,167.63,11.0,Female,3
B10116,P124,Kenya,Juba,Cash Transfer,2024-02-11,148.26,68.0,Female,4
B10740,P119,Kenya,Nairobi,Water & Sanitation,2023-02-08,57.96,50.0,Female,7
B12782,P103,Kenya,Dar es Salaam,Water & Sanitation,2023-01-27,89.84,27.0,Female,5
B11974,P162,Tanzania,Juba,Cash Transfer,2023-05-05,149.06,40.0,Female,2
B11081,P165,South Sudan,Dar es Salaam,Food Aid,2023-05-10,132.54,48.0,Female,7
B11810,P191,Tanzania,Kampala,Education Grant,2024-07-31,125.85,70.0,Female,11
B10830,P123,Tanzania,Nairobi,Water & Sanitation,2024-01-16,82.78,36.0,Female,10
B10119,P186,Tanzania,Nairobi,Water & Sanitation,2024-05-25,187.6,38.0,Male,9
B10656,P139,South Sudan,Addis Ababa,Food Aid,2024-03-28,150.7,19.0,Female,7
B12751,P129,Tanzania,Addis Ababa,Cash Transfer,2024-10-11,228.65,55.0,Female,1
B12711,P143,South Sudan,Mombasa,Cash Transfer,2023-09-07,226.62,20.0,Male,4
B12951,P149,Kenya,Addis Ababa,Education Grant,2023-10-24,188.87,54.0,Female,2
B10635,P150,Tanzania,Kampala,Food Aid,2024-06-19,67.26,,Female,7
B10369,P130,Ethiopia,Nairobi,Food Aid,2023-07-09,111.35,55.0,Male,11
B10268,P183,Kenya,Kampala,Education Grant,2024-12-05,128.0,76.0,Female,10
B10046,P107,Uganda,Nairobi,Education Grant,2024-01-26,126.97,67.0,Female,3
B10991,P162,South Sudan,Dar es Salaam,Water & Sanitation,2023-08-22,47.91,42.0,Female,3
B10876,P140,Tanzania,Dar es Salaam,Education Grant,2023-06-10,124.12,23.0,Female,5
B10773,P158,Uganda,Nairobi,Food Aid,2023-08-12,198.63,13.0,male,4
B11219,P167,Uganda,Kampala,Water & Sanitation,2023-08-16,257.26,41.0,Male,3
B11126,P145,Kenya,Nairobi,Food Aid,2024-02-15,165.13,62.0,Male,7
B10004,P130,South Sudan,Addis Ababa,Cash Transfer,2023-09-21,138.29,46.0,Male,9
B11595,P186,Ethiopia,Addis Ababa,Education Grant,2024-06-21,99.51,64.0,Male,1
B12311,P101,South Sudan,Kisumu,Food Aid,2023-01-09,239.76,78.0,Female,3
B12491,P199,Tanzania,Kisumu,Education Grant,2024-06-13,115.51,78.0,female,11
B11077,P189,Uganda,Juba,Food Aid,2024-10-06,128.59,26.0,Male,1
B10837,P197,Uganda,Addis Ababa,Food Aid,2024-09-17,100.08,78.0,Male,7
B10681,P163,Tanzania,Dar es Salaam,Medical Support,2023-06-07,93.55,21.0,Male,10
B11715,P142,Uganda,Nairobi,Medical Support,2024-10-16,145.47,47.0,Male,3
B12352,P165,Tanzania,Kisumu,Medical Support,2024-03-23,184.18,68.0,Male,11
B12617,P150,South Sudan,Kisumu,Education Grant,2024-07-22,154.1,11.0,Male,11
B12361,P142,Uganda,Juba,Water & Sanitation,2024-11-25,82.37,35.0,Male,6
B12197,P150,Ethiopia,Dar es Salaam,Water & Sanitation,2024-06-24,150.96,54.0,Female,2
B11148,P112,Uganda,Addis Ababa,Cash Transfer,2023-10-07,229.73,74.0,Male,7
B10574,P177,Kenya,Kampala,Food Aid,2024-11-24,191.47,30.0,male,10
B10050,P134,Tanzania,Addis Ababa,Medical Support,2024-10-28,166.2,63.0,female,11
B10853,P145,Uganda,Mombasa,Education Grant,2024-03-02,209.45,45.0,male,11
B11982,P134,South Sudan,Juba,Food Aid,2024-05-31,118.66,11.0,Female,8
B11823,P132,Uganda,Nairobi,Medical Support,2024-10-08,117.5,30.0,Female,7
B10833,P113,Kenya,Addis Ababa,Medical Support,2023-10-20,111.61,28.0,Female,10
B11115,P176,Ethiopia,Kampala,Water & Sanitation,2024-12-25,168.25,68.0,Male,10
B11166,P187,Uganda,Addis Ababa,Medical Support,2023-02-12,219.21,63.0,Male,3
B12518,P196,Uganda,Kampala,Education Grant,2024-02-24,138.51,73.0,Female,7
B11906,P116,Tanzania,Kisumu,Cash Transfer,2024-11-30,71.46,72.0,Female,10
B10971,P129,Uganda,Nairobi,Medical Support,2024-12-15,115.95,59.0,Female,4
B10399,P136,South Sudan,Kampala,Medical Support,2023-03-23,211.89,60.0,Female,9
B12559,P133,Tanzania,Juba,Education Grant,2023-07-03,196.21,55.0,Female,11
B12368,P177,Uganda,Mombasa,Education Grant,2023-09-22,94.17,17.0,Female,9
B10019,P122,Uganda,Kampala,Medical Support,2024-12-02,79.38,72.0,Male,2
B10684,P164,South Sudan,Addis Ababa,Water & Sanitation,2023-04-13,88.89,32.0,Female,1
B10035,P116,South Sudan,Dar es Salaam,Cash Transfer,2024-04-19,88.96,13.0,Male,11
B12848,P135,Ethiopia,Kampala,Food Aid,2023-02-26,119.61,50.0,Female,4
B10524,P144,South Sudan,Nairobi,Education Grant,2023-01-17,111.84,56.0,Female,10
B12455,P138,South Sudan,Mombasa,Education Grant,2024-05-31,224.36,33.0,Female,8
B10920,P150,Kenya,Kampala,Education Grant,2024-01-06,203.68,61.0,female,4
B11841,P159,South Sudan,Dar es Salaam,Medical Support,2024-02-18,55.91,5.0,Female,3
B11890,P156,Ethiopia,Juba,Cash Transfer,2024-02-29,177.31,,Female,7
B10537,P183,Uganda,Kampala,Water & Sanitation,2023-04-12,130.77,45.0,Female,11
B11705,P162,Tanzania,Kisumu,Cash Transfer,2024-05-15,137.94,26.0,Male,1
B12950,P168,Tanzania,Mombasa,Food Aid,2023-01-19,210.3,69.0,Female,4
B10245,P130,Uganda,Juba,Food Aid,2024-07-10,133.27,22.0,Female,9
B10784,P151,Tanzania,Dar es Salaam,Food Aid,2023-10-20,177.99,77.0,Female,3
B11409,P181,South Sudan,Kampala,Education Grant,2023-04-16,137.46,67.0,Female,1
B12537,P149,Kenya,Addis Ababa,Medical Support,2023-04-23,195.92,58.0,Female,5
B10154,P150,Ethiopia,Mombasa,Water & Sanitation,2023-05-14,164.65,28.0,Female,6
B11686,P111,Ethiopia,Dar es Salaam,Medical Support,2024-08-19,126.77,62.0,Male,10
B10625,P122,Ethiopia,Dar es Salaam,Education Grant,2024-11-04,124.44,17.0,Female,10
B12895,P131,Ethiopia,Nairobi,Medical Support,2023-10-03,346.31,61.0,Male,3
B11346,P198,Uganda,Addis Ababa,Medical Support,2023-08-06,22.3,15.0,Female,9
B10569,P165,South Sudan,Kampala,Cash Transfer,2024-06-18,132.42,69.0,Male,6
B12952,P183,South Sudan,Kampala,Food Aid,2023-10-16,173.33,5.0,Male,8
B11758,P186,South Sudan,Addis Ababa,Cash Transfer,2024-09-22,230.61,43.0,Male,4
B11816,P105,South Sudan,Kampala,Medical Support,2023-06-24,42.41,7.0,Female,10
B12065,P186,Uganda,Juba,Medical Support,2023-12-04,120.86,35.0,Male,3
B10127,P110,South Sudan,Kampala,Cash Transfer,2024-07-28,121.69,52.0,Female,10
B12997,P192,South Sudan,Mombasa,Education Grant,2023-06-03,87.91,66.0,Female,6
B12006,P187,South Sudan,Mombasa,Education Grant,2024-11-12,150.06,6.0,Male,5
B10980,P112,Uganda,Kampala,Food Aid,2023-05-23,189.29,41.0,Female,10
B12994,P186,Kenya,Kampala,Cash Transfer,2024-07-20,102.4,29.0,Male,6
B10190,P188,South Sudan,Addis Ababa,Food Aid,2023-12-09,127.67,43.0,Male,10
B11139,P184,Tanzania,Mombasa,Education Grant,2024-08-15,185.06,27.0,Female,11
B10992,P140,South Sudan,Kampala,Cash Transfer,2023-12-29,137.64,26.0,Female,6
B10699,P151,Uganda,Nairobi,Education Grant,2024-05-04,140.75,14.0,Male,5
B10606,P164,Tanzania,Kampala,Medical Support,2023-03-08,111.31,7.0,Male,4
B10180,P133,South Sudan,Addis Ababa,Cash Transfer,2023-08-06,181.28,12.0,Female,9
B10301,P115,Kenya,Juba,Food Aid,2024-10-15,121.99,41.0,F,3
B12544,P116,Tanzania,Kampala,Water & Sanitation,2023-07-16,271.34,57.0,Male,1
B12794,P109,Kenya,Mombasa,Education Grant,2024-05-25,148.43,77.0,Female,10
B11060,P160,South Sudan,Nairobi,Education Grant,2024-08-10,188.58,54.0,Male,8
B12838,P118,Tanzania,Nairobi,Food Aid,2024-01-20,260.94,7.0,Male,9
B12897,P190,Tanzania,Kampala,Cash Transfer,2024-10-19,236.23,10.0,Female,10
B12565,P105,Uganda,Kampala,Water & Sanitation,2023-06-12,129.59,53.0,Female,9
B11069,P184,South Sudan,Nairobi,Food Aid,2024-07-01,167.33,26.0,Male,11
B12524,P133,South Sudan,Addis Ababa,Education Grant,2023-12-19,196.09,53.0,Female,9
B12205,P157,Tanzania,Dar es Salaam,Medical Support,2023-07-31,173.62,31.0,Male,8
B11243,P122,Tanzania,Dar es Salaam,Food Aid,2023-03-19,99.26,52.0,Male,1
B10016,P194,Uganda,Kampala,Medical Support,2023-02-05,99.36,27.0,Female,6
B11801,P134,Kenya,Kisumu,Education Grant,2023-01-17,146.97,27.0,Female,10
B10546,P158,South Sudan,Dar es Salaam,Medical Support,2024-07-26,178.85,32.0,Female,3
B10658,P187,Tanzania,Mombasa,Cash Transfer,2024-01-17,159.9,50.0,Male,1
B12723,P187,Uganda,Mombasa,Water & Sanitation,2024-02-28,224.08,16.0,Female,9
B12754,P170,Ethiopia,Mombasa,Medical Support,2024-09-02,146.3,23.0,Male,1
B11504,P133,Tanzania,Juba,Food Aid,2023-10-08,141.49,7.0,Female,10
B10959,P174,Ethiopia,Mombasa,Water & Sanitation,2023-05-02,172.39,56.0,Male,9
B12331,P146,South Sudan,Mombasa,Food Aid,2024-05-02,146.42,23.0,Male,8
B10797,P135,Kenya,Nairobi,Cash Transfer,2023-11-06,184.08,39.0,Male,1
B10225,P146,South Sudan,Mombasa,Water & Sanitation,2023-12-11,204.45,58.0,Female,10
B12074,P150,Ethiopia,Mombasa,Medical Support,2024-03-19,119.12,31.0,Female,9
B11799,P142,Uganda,Mombasa,Cash Transfer,2024-10-08,151.07,57.0,Female,3
B12485,P131,Uganda,Juba,Cash Transfer,2024-08-21,192.98,40.0,Male,1
B12982,P191,Uganda,Juba,Water & Sanitation,2024-10-17,186.62,75.0,Female,11
B12277,P116,South Sudan,Kisumu,Water & Sanitation,2023-08-23,92.56,70.0,Female,8
B12085,P187,Tanzania,Kisumu,Education Grant,2024-06-20,88.96,55.0,Male,7
B11693,P192,South Sudan,Kisumu,Cash Transfer,2023-09-23,82.7,30.0,Male,8
B11045,P193,Ethiopia,Kampala,Medical Support,2023-06-08,194.18,63.0,Male,10
B10469,P179,South Sudan,Kampala,Water & Sanitation,2023-07-11,121.21,25.0,Female,2
B10954,P113,Tanzania,Dar es Salaam,Education Grant,2023-03-08,145.89,17.0,Male,1
B12996,P173,Uganda,Kisumu,Food Aid,2023-06-29,162.89,17.0,Female,6
B10639,P113,South Sudan,Juba,Education Grant,2024-12-01,85.25,38.0,Male,5
B12797,P129,Ethiopia,Dar es Salaam,Medical Support,2023-05-10,60.71,73.0,Female,9
B11218,P111,Ethiopia,Mombasa,Education Grant,2024-01-24,108.23,53.0,Female,8
B11158,P123,Tanzania,Addis Ababa,Food Aid,2024-12-05,199.09,51.0,Male,8
B11415,P151,Tanzania,Nairobi,Medical Support,2023-04-10,196.39,22.0,Female,5
B12732,P107,South Sudan,Kampala,Medical Support,2023-12-24,178.14,67.0,Female,5
B11527,P109,Uganda,Mombasa,Medical Support,2023-12-06,227.16,60.0,Male,6
B12940,P151,Tanzania,Dar es Salaam,Education Grant,2023-07-20,199.83,20.0,Male,1
B11300,P192,South Sudan,Addis Ababa,Education Grant,2023-10-12,116.6,40.0,Male,1
B12885,P180,Uganda,Mombasa,Cash Transfer,2023-05-03,125.01,49.0,Female,1
B11603,P143,South Sudan,Addis Ababa,Food Aid,2024-09-15,110.04,,Male,1
B10160,P113,South Sudan,Dar es Salaam,Food Aid,2023-03-01,101.27,73.0,Male,1
B11704,P104,South Sudan,Kampala,Food Aid,2024-02-06,-50.0,20.0,Female,3
B10956,P136,Ethiopia,Addis Ababa,Food Aid,2024-08-26,167.14,67.0,Female,3
B12934,P173,Tanzania,Juba,Cash Transfer,2024-04-10,193.8,,Female,2
B10877,P197,South Sudan,Dar es Salaam,Cash Transfer,2023-12-29,161.19,67.0,Male,1
B11919,P149,Kenya,Juba,Food Aid,2023-02-13,126.4,78.0,Female,10
B11884,P195,Kenya,Dar es Salaam,Food Aid,2023-07-17,148.68,9.0,Male,8
B12200,P124,Kenya,Juba,Water & Sanitation,2023-10-08,240.22,43.0,Female,4
B10098,P163,Kenya,Nairobi,Water & Sanitation,2023-01-09,150.26,35.0,Male,7
B12846,P156,Tanzania,Addis Ababa,Cash Transfer,2024-03-25,120.56,43.0,Male,3
B12557,P141,Tanzania,Mombasa,Medical Support,2024-04-07,150.17,65.0,Male,4
B10253,P185,Kenya,Kampala,Cash Transfer,2024-07-30,201.62,76.0,Female,6
B10103,P199,South Sudan,Kisumu,Food Aid,2024-10-24,109.89,41.0,Male,4
B11445,P173,South Sudan,Mombasa,Medical Support,2023-04-10,117.43,57.0,Female,3
B11443,P192,Tanzania,Mombasa,Education Grant,2024-06-22,85.16,5.0,Female,2
B11648,P107,Kenya,Kisumu,Cash Transfer,2024-01-27,209.37,57.0,M,5
B10586,P109,Uganda,Juba,Education Grant,2024-04-29,127.03,78.0,Male,6
B10627,P142,Uganda,Juba,Food Aid,2023-08-13,143.71,61.0,Male,2
B11696,P175,South Sudan,Addis Ababa,Cash Transfer,2023-01-27,99.98,63.0,Male,7
B12101,P151,Uganda,Addis Ababa,Water & Sanitation,2023-04-24,104.9,21.0,Female,6
B12199,P101,Uganda,Mombasa,Cash Transfer,2023-11-07,174.39,65.0,Female,2
B10403,P172,South Sudan,Kampala,Food Aid,2023-12-20,152.35,62.0,Female,6
B11154,P128,South Sudan,Mombasa,Food Aid,2023-07-07,232.1,73.0,Female,8
B12255,P109,Ethiopia,Juba,Water & Sanitation,2024-01-05,168.18,8.0,Female,6
B11682,P111,Tanzania,Juba,Food Aid,2023-11-06,104.81,9.0,Female,6
B12056,P172,Ethiopia,Dar es Salaam,Water & Sanitation,2024-06-13,126.19,37.0,Male,2
B12863,P134,Tanzania,Kisumu,Education Grant,2024-06-04,184.07,20.0,Female,2
B10452,P168,Uganda,Kisumu,Medical Support,2024-11-30,100.71,63.0,Female,11
B12301,P191,Kenya,Dar es Salaam,Food Aid,2023-09-03,100.1,24.0,Male,11
B11327,P133,Ethiopia,Juba,Education Grant,2023-02-26,142.8,25.0,Female,11
B12049,P146,Tanzania,Addis Ababa,Cash Transfer,2023-12-18,157.76,61.0,Male,1
B10880,P125,Ethiopia,Mombasa,Education Grant,2024-04-26,276.35,30.0,Male,6
B12937,P108,Ethiopia,Dar es Salaam,Food Aid,2023-11-24,138.52,60.0,Male,1
B10623,P149,Tanzania,Dar es Salaam,Education Grant,2023-01-27,217.27,28.0,Male,8
B12393,P191,South Sudan,Nairobi,Cash Transfer,2023-03-11,117.5,,Female,4
B12791,P183,Ethiopia,Dar es Salaam,Education Grant,2023-03-17,122.13,53.0,Male,8
B11787,P144,Uganda,Kisumu,Food Aid,2023-11-19,112.39,21.0,Male,9
B10262,P151,South Sudan,Dar es Salaam,Food Aid,2023-12-10,-12.06,73.0,female,1
B11634,P196,Kenya,Mombasa,Water & Sanitation,2023-11-03,133.26,48.0,Male,8
B11438,P196,Kenya,Dar es Salaam,Food Aid,2023-02-11,174.55,63.0,Female,3
B12198,P180,Uganda,Kampala,Education Grant,2024-10-17,117.93,61.0,Male,4
B11969,P117,South Sudan,Kisumu,Medical Support,2023-06-27,206.69,42.0,Female,4
B12520,P104,Tanzania,Kisumu,Medical Support,2023-05-23,158.76,9.0,Male,2
B11802,P139,Tanzania,Mombasa,Education Grant,2024-04-05,114.58,12.0,Male,1
B10640,P134,Ethiopia,Nairobi,Education Grant,2024-06-30,133.21,29.0,Male,1
B12385,P178,Kenya,Kisumu,Water & Sanitation,2024-05-01,112.08,76.0,Male,11
B12598,P111,Tanzania,Nairobi,Water & Sanitation,2023-08-10,210.0,68.0,Female,8
B12849,P129,South Sudan,Kisumu,Medical Support,2023-10-19,123.04,38.0,Female,8
B11959,P159,South Sudan,Juba,Water & Sanitation,2024-07-15,161.16,36.0,Male,4
B10488,P164,Kenya,Mombasa,Food Aid,2024-03-17,234.36,53.0,Female,9
B11843,P184,Kenya,Nairobi,Food Aid,2023-10-13,154.64,39.0,Male,4
B11734,P167,Kenya,Kampala,Water & Sanitation,2023-10-02,190.0,13.0,Female,7
B10146,P180,South Sudan,Nairobi,Cash Transfer,2023-01-24,88.15,36.0,Male,5
B11534,P165,Ethiopia,Juba,Education Grant,2024-04-23,126.7,64.0,Male,1
B11986,P158,Uganda,Dar es Salaam,Education Grant,2023-05-31,186.25,61.0,Male,5
B11369,P116,South Sudan,Kisumu,Medical Support,2024-02-01,105.76,40.0,Male,1
B12450,P178,Kenya,Kisumu,Food Aid,2024-08-21,104.19,51.0,Male,2
B12955,P138,Kenya,Kampala,Cash Transfer,2023-05-25,237.37,20.0,Male,5
B10659,P182,Uganda,Juba,Food Aid,2024-11-19,142.78,32.0,Male,3
B11794,P100,South Sudan,Juba,Education Grant,2024-01-28,160.66,70.0,Female,3
B12511,P196,Tanzania,Kisumu,Food Aid,2023-10-26,177.36,15.0,Male,9
B10186,P118,Kenya,Addis Ababa,Food Aid,2023-07-08,173.66,52.0,Female,2
B11147,P190,Uganda,Nairobi,Water & Sanitation,2024-04-20,78.0,27.0,Female,1
B10608,P105,Ethiopia,Addis Ababa,Medical Support,2024-04-27,61.06,56.0,Male,7
B12191,P121,Tanzania,Nairobi,Education Grant,2023-02-15,173.11,33.0,Female,11
B11930,P102,Ethiopia,Mombasa,Medical Support,2024-06-28,88.52,45.0,Male,3
B10197,P152,Kenya,Addis Ababa,Cash Transfer,2023-06-20,157.69,33.0,Male,3
B12327,P163,Tanzania,Dar es Salaam,Cash Transfer,2024-12-30,130.65,38.0,Female,4
B10293,P197,Tanzania,Kampala,Education Grant,2024-08-23,192.48,33.0,Male,2
B10766,P187,Kenya,Kisumu,Food Aid,2024-11-05,148.25,35.0,Female,9
B10400,P119,Tanzania,Kampala,Medical Support,2023-08-13,70.28,60.0,Male,9
B10122,P101,Kenya,Kisumu,Water & Sanitation,2023-12-16,220.14,60.0,Female,3
B10202,P133,Kenya,Kisumu,Education Grant,2023-06-02,204.15,60.0,Female,9
B10835,P147,Kenya,Kampala,Cash Transfer,2023-03-15,161.71,58.0,Male,10
B12294,P101,South Sudan,Nairobi,Education Grant,2023-04-09,108.48,64.0,Female,2
B11439,P183,Ethiopia,Nairobi,Medical Support,2024-01-26,186.74,13.0,Male,11
B11733,P158,Uganda,Mombasa,Education Grant,2023-11-04,134.84,17.0,Female,8
B11695,P160,Tanzania,Kampala,Cash Transfer,2023-09-30,246.95,69.0,Male,9
B12947,P128,South Sudan,Juba,Water & Sanitation,2023-02-11,0.44,40.0,Male,7
B11707,P192,Uganda,Addis Ababa,Education Grant,2023-06-24,244.99,51.0,Male,8
B12932,P151,South Sudan,Addis Ababa,Cash Transfer,2024-07-10,105.54,19.0,Female,5
B11153,P182,Ethiopia,Dar es Salaam,Water & Sanitation,2023-07-22,83.85,74.0,Male,9
B11661,P133,Ethiopia,Kampala,Cash Transfer,2024-11-02,-50.0,37.0,Male,6
B12432,P176,Uganda,Addis Ababa,Food Aid,2023-10-24,148.82,52.0,Female,10
B11759,P176,Kenya,Dar es Salaam,Medical Support,2023-01-09,215.75,25.0,Male,11
B10854,P146,South Sudan,Juba,Cash Transfer,2024-12-20,221.03,17.0,F,5
B11589,P198,Uganda,Kampala,Education Grant,2023-03-17,154.31,27.0,Female,3
B12267,P163,Uganda,Mombasa,Cash Transfer,2024-05-08,165.98,22.0,Male,3
B10641,P191,Tanzania,Kampala,Education Grant,2023-05-11,233.45,8.0,Female,2
B10001,P173,South Sudan,Kampala,Food Aid,2024-07-02,143.09,20.0,Male,8
B12160,P184,Uganda,Kisumu,Food Aid,2024-08-26,94.43,73.0,Male,9
B10698,P152,Tanzania,Nairobi,Food Aid,2024-11-12,196.2,76.0,Female,5
B11636,P103,Ethiopia,Kisumu,Education Grant,2023-03-23,102.24,47.0,Male,6
B11291,P104,Kenya,Nairobi,Medical Support,2023-12-17,274.65,,Male,7
B12875,P188,Uganda,Mombasa,Medical Support,2024-01-14,104.52,74.0,Male,11
B12489,P183,Kenya,Kampala,Food Aid,2024-04-19,54.02,35.0,Female,10
B11520,P152,Kenya,Kisumu,Education Grant,2023-11-03,211.05,7.0,Male,5
B11853,P174,South Sudan,Kisumu,Education Grant,2024-05-16,195.96,72.0,Female,10
B11136,P111,Uganda,Nairobi,Water & Sanitation,2024-01-20,209.47,28.0,male,3
B12917,P116,Kenya,Juba,Cash Transfer,2023-08-09,183.43,,Male,4
B11631,P104,Uganda,Addis Ababa,Medical Support,2024-11-06,107.68,,Female,11
B11998,P141,Uganda,Mombasa,Medical Support,2024-01-23,1000.0,23.0,Female,9
B10663,P128,Kenya,Juba,Water & Sanitation,2023-12-21,122.83,8.0,female,2
B10683,P108,Ethiopia,Kampala,Medical Support,2024-08-22,174.47,54.0,F,5
B11257,P112,Kenya,Kisumu,Education Grant,2023-10-04,170.95,73.0,male,7
B10317,P118,Uganda,Addis Ababa,Medical Support,2023-10-01,134.49,43.0,Female,4
B10648,P126,South Sudan,Addis Ababa,Cash Transfer,2023-01-31,138.45,23.0,Male,11
B11434,P115,Ethiopia,Mombasa,Food Aid,2024-10-11,141.64,,Female,11
B11479,P159,Ethiopia,Juba,Food Aid,2024-04-11,128.13,16.0,Male,10
B10709,P148,Kenya,Addis Ababa,Food Aid,2023-12-30,234.82,48.0,Female,10
B11282,P123,Tanzania,Kisumu,Medical Support,2024-04-14,185.41,58.0,Male,4
B11768,P173,Tanzania,Nairobi,Cash Transfer,2023-09-22,156.16,52.0,Female,6
B10972,P162,South Sudan,Nairobi,Water & Sanitation,2023-12-23,192.03,55.0,Male,6
B12675,P139,Tanzania,Dar es Salaam,Water & Sanitation,2023-12-02,51.87,69.0,Female,1
B12680,P103,Tanzania,Juba,Education Grant,2024-02-25,183.96,6.0,Male,4
B11306,P179,Ethiopia,Juba,Food Aid,2023-05-10,151.41,74.0,Female,1
B11400,P117,Tanzania,Dar es Salaam,Food Aid,2023-02-14,97.65,42.0,Female,7
B11408,P190,South Sudan,Kampala,Medical Support,2023-04-23,133.87,60.0,Male,11
B12237,P101,Uganda,Kisumu,Medical Support,2024-09-28,102.3,6.0,Female,2
B11496,P121,South Sudan,Nairobi,Water & Sanitation,2023-07-17,253.08,61.0,Male,6
B12038,P178,Ethiopia,Kampala,Cash Transfer,2024-01-28,148.72,74.0,Female,7
B11529,P140,Kenya,Addis Ababa,Water & Sanitation,2023-03-18,94.02,36.0,Female,5
B11663,P165,Tanzania,Addis Ababa,Water & Sanitation,2024-07-16,119.61,77.0,Female,1
B11354,P190,Tanzania,Mombasa,Water & Sanitation,2023-06-03,121.17,76.0,Male,7
B12943,P172,South Sudan,Addis Ababa,Food Aid,2024-01-08,140.47,58.0,Female,7
B12963,P192,South Sudan,Dar es Salaam,Water & Sanitation,2024-03-06,97.17,38.0,Female,4
B11643,P146,South Sudan,Dar es Salaam,Water & Sanitation,2024-04-23,172.62,66.0,Male,6
B11051,P168,South Sudan,Kampala,Water & Sanitation,2024-04-02,169.79,55.0,Male,1
B10795,P111,Tanzania,Addis Ababa,Food Aid,2024-11-18,202.66,12.0,Male,4
B12693,P114,Tanzania,Addis Ababa,Water & Sanitation,2024-08-10,143.28,47.0,Male,10
B11597,P175,Uganda,Dar es Salaam,Water & Sanitation,2023-03-26,252.87,11.0,Male,8
B12604,P125,Uganda,Mombasa,Water & Sanitation,2024-10-01,118.78,72.0,Male,5
B12729,P107,Kenya,Kampala,Food Aid,2023-04-04,125.73,33.0,Male,8
B12625,P181,Uganda,Mombasa,Cash Transfer,2023-04-21,106.95,61.0,Male,2
B11819,P137,Kenya,Addis Ababa,Food Aid,2024-02-07,100.64,48.0,Male,11
B11722,P184,South Sudan,Juba,Medical Support,2024-06-12,186.94,28.0,Female,5
B11183,P109,Uganda,Juba,Cash Transfer,2024-12-04,71.47,9.0,Male,2
B12572,P155,Tanzania,Nairobi,Education Grant,2023-12-25,135.02,27.0,male,8
B11059,P179,South Sudan,Kisumu,Education Grant,2023-12-03,131.47,75.0,Female,10
B10540,P187,South Sudan,Kisumu,Water & Sanitation,2024-12-29,191.78,71.0,Male,5
B11678,P135,South Sudan,Kisumu,Cash Transfer,2024-11-27,199.92,22.0,Male,5
B12796,P154,Uganda,Kisumu,Cash Transfer,2023-02-08,178.66,69.0,M,6
B12907,P161,Kenya,Mombasa,Water & Sanitation,2024-06-08,93.5,69.0,Female,4
B12532,P122,South Sudan,Addis Ababa,Cash Transfer,2023-03-14,177.78,76.0,Male,4
B11757,P194,Uganda,Mombasa,Cash Transfer,2024-04-03,197.64,28.0,Female,10
B11923,P143,South Sudan,Dar es Salaam,Cash Transfer,2023-11-03,161.96,20.0,Male,5
B10095,P188,South Sudan,Kisumu,Medical Support,2024-05-26,76.82,21.0,Female,8
B11020,P183,Uganda,Addis Ababa,Medical Support,2024-06-14,176.14,32.0,female,11
B10563,P125,Ethiopia,Juba,Medical Support,2024-12-30,133.7,35.0,Male,3
B12790,P186,Uganda,Addis Ababa,Cash Transfer,2024-01-21,179.75,30.0,Female,1
B10863,P170,South Sudan,Kisumu,Food Aid,2024-01-12,239.79,36.0,Male,3
B11484,P182,South Sudan,Kisumu,Cash Transfer,2023-12-19,161.23,31.0,Male,7
B11881,P190,South Sudan,Kisumu,Cash Transfer,2023-04-23,230.78,33.0,Female,7
B11038,P173,Ethiopia,Juba,Water & Sanitation,2023-07-01,161.22,37.0,Female,7
